2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:37:06,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:37:37,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:38:08,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:38:38,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:39:08,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:39:38,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:40:09,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:40:40,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:41:10,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:41:40,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:42:10,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:42:41,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:43:12,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:43:42,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:44:12,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:44:42,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:45:13,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:45:44,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:46:14,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:46:44,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:47:15,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:47:45,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:48:15,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:48:46,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:49:16,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:49:47,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:50:17,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:50:48,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:51:18,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:51:48,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:52:18,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:52:48,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:53:19,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:53:49,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:54:20,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:54:50,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:55:20,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:55:51,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:56:21,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:56:52,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:57:22,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:57:52,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:58:23,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:58:54,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:59:24,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 10:59:54,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 11:00:25,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 11:00:55,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 11:01:26,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 11:01:56,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 11:02:26,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 13:55:10,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 13:55:40,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 13:56:10,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 13:56:40,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 13:57:12,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 13:57:42,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 13:58:14,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 13:58:46,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 13:59:18,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 13:59:48,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 14:00:20,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 14:00:50,0,0,0,0,0,1
2100000A,0.0,0.0,0.0,0.0,0.0,2011/01/17 14:01:22,0,0,0,0,0,1
